Y X W1 W2 state county
0.012380453 0.158391196 0.073200993 0.000933998 36 150
0.017309388 0.112255789 0.098801158 0.007004705 13 390
0.005326232 0.107634265 0.026804124 0.002735638 33 990
0.013353482 0.074909024 0.065870729 0.00910091 32 1030
0.00985784 0.253605894 0.031914894 0.002363409 33 1350
0.00421372 0.206050902 0.012678937 0.002016771 31 1190
0.00454194 0.118477 0.02324633 0.002028064 35 530
0.007392049 0.221400883 0.020765472 0.003589209 33 950
0.005976226 0.161555132 0.026422764 0.0020365 33 830
0.025912788 0.106852397 0.184210526 0.006974717 14 1270
0.009299912 0.099066017 0.068896052 0.002746766 72 350
0.025692695 0.250680101 0.092041801 0.003496033 64 90
0.008982613 0.09622576 0.029647436 0.006782408 25 1110
0.007866689 0.21147014 0.0264 0.002896374 36 90
0.007835998 0.2010448 0.032283465 0.001684169 36 710
0.009234251 0.092743996 0.072805982 0.002735648 71 70
0.01578669 0.042235594 0.028962818 0.015205647 41 970
0.027890296 0.066255579 0.321261682 0.007073582 14 370
0.006472595 0.081943692 0.024513619 0.004862293 31 570
0.012722132 0.260096931 0.020186335 0.010098253 33 590
0.06713299 0.113501386 0.086821705 0.064612178 23 870
0.006220156 0.16235235 0.026315789 0.002325233 63 550
0.010386843 0.172581397 0.053626543 0.001367989 64 490
0.025181418 0.160888172 0.144564379 0.002291374 71 1130
0.007909216 0.224209078 0.018404908 0.004875887 33 10
0.017038875 0.215715467 0.059432515 0.005378612 36 490
0.007031656 0.035678131 0.026840491 0.006298766 51 1170
0.015914564 0.091194639 0.070034443 0.010483871 21 1350
0.00692955 0.216795908 0.025114155 0.001895934 73 490
0.00920979 0.066936346 0.088179399 0.003544649 13 770
0.010004634 0.07188616 0.045127038 0.007284262 67 490
0.028950006 0.098207327 0.244142101 0.005515084 14 1150
0.048951277 0.086242835 0.283232628 0.026839179 56 510
0.008184319 0.182324622 0.022255753 0.005046682 33 70
0.009254749 0.161836337 0.040255831 0.003268923 36 770
0.005059433 0.081164279 0.02966579 0.002885859 21 1770
0.00785468 0.044806997 0.051426426 0.00581078 51 370
0.006734007 0.14258992 0.026236882 0.003490619 33 1290
0.012279452 0.111981895 0.089446108 0.002548492 73 710
0.010405497 0.106795345 0.049088881 0.005780347 25 210
0.050190363 0.110083105 0.073261435 0.047336461 33 1310
0.038377927 0.024683318 0.13563731 0.035916486 56 390
0.009793168 0.105531181 0.07498144 0.002102128 62 130
0.007216653 0.059334489 0.030683919 0.005736405 44 510
0.033104361 0.225440702 0.137298091 0.002778075 67 70
0.007884122 0.250183352 0.020520337 0.00366793 33 250
0.020495532 0.146572484 0.10332238 0.006270379 33 150
0.008479924 0.042261108 0.04806992 0.006732979 21 1150
0.030546244 0.129786129 0.19570753 0.005913628 13 990
0.029999489 0.140747176 0.193899782 0.003152323 35 1570
0.010827393 0.249390959 0.030752533 0.004207236 36 190
0.011780839 0.172411644 0.052783803 0.003238683 72 90
0.005481058 0.095591023 0.032455824 0.002629974 33 1090
0.028521301 0.125106842 0.127651924 0.014345948 12 370
0.047966401 0.308134394 0.143113343 0.005591054 23 1310
0.077384472 0.078539044 0.210469702 0.066041196 56 450
0.006350267 0.15625 0.013547237 0.005017495 25 450
0.020382977 0.11178789 0.154202279 0.003540854 62 690
0.013748123 0.131803679 0.054467782 0.007566341 25 330
0.010524763 0.138543255 0.041888534 0.005480703 33 1530
0.006225114 0.158095452 0.027669386 0.002198241 64 630
0.047606957 0.363463247 0.119455117 0.006581572 25 510
0.005363887 0.091503475 0.032604925 0.002620179 21 1950
0.007215007 0.189557917 0.027681661 0.00242797 36 1050
0.011144618 0.189524059 0.042199931 0.003882553 33 410
0.021880387 0.191685453 0.089242477 0.005905996 23 1050
0.008785942 0.177992136 0.033828098 0.00336348 33 50
0.044575156 0.057979713 0.119047619 0.039991505 14 1210
0.005099644 0.195262699 0.017525773 0.002084549 36 30
0.006962716 0.093435154 0.038804945 0.003680895 23 50
0.003352923 0.027492089 0.034258308 0.002479251 32 1730
0.018966665 0.088329603 0.148972603 0.006370695 13 530
0.022093994 0.22261028 0.087653479 0.003320637 36 550
0.020217067 0.157320707 0.110585052 0.003346171 71 930
0.04593998 0.176540779 0.235890504 0.005216635 71 310
0.035482327 0.203322623 0.108944183 0.016733888 33 30
0.005423316 0.046574871 0.050671141 0.003212957 32 1770
0.013265179 0.074404688 0.084115282 0.007569839 24 1730
0.032808965 0.160812412 0.094137353 0.021056686 4 10
0.04484554 0.207219715 0.141373534 0.019614711 23 70
0.010247027 0.273193047 0.026456798 0.004154079 33 710
0.0180927 0.098292707 0.109437751 0.00813542 21 210
0.003816879 0.067610098 0.018818092 0.002729101 72 390
0.025936346 0.267540004 0.085113375 0.00432121 36 890
0.008178958 0.10695561 0.024183007 0.006262231 43 990
0.023382715 0.073426992 0.119621904 0.015756167 21 1990
0.004760605 0.093150186 0.020182292 0.003176514 71 1110
0.006731477 0.02307935 0.021158854 0.006390636 53 1430
0.016094228 0.276389139 0.035458686 0.008697813 36 670
0.026126889 0.137233047 0.067251462 0.019585551 12 90
0.018906942 0.101033973 0.109811566 0.008690255 6 270
0.02994152 0.180409357 0.151377634 0.003210846 71 610
0.030117331 0.230849712 0.114923924 0.004663817 25 1190
0.013576951 0.142627025 0.064214263 0.005153256 71 790
0.008932989 0.04150898 0.100515464 0.004966864 14 810
0.005953033 0.113399803 0.025120773 0.003501401 33 130
0.02753127 0.217175599 0.103281853 0.006516112 23 1010
0.01264266 0.153138528 0.048185031 0.00621551 25 1090
0.005825617 0.120524691 0.032010243 0.002237235 25 1270
0.035016964 0.200115229 0.04190659 0.033293317 36 990
0.024799565 0.214431309 0.108048162 0.002075765 73 370
0.008662838 0.103789992 0.060069554 0.002709432 31 330
0.007009227 0.023071738 0.058749607 0.005787295 49 4390
0.048562373 0.180439212 0.218946048 0.011049724 56 90
0.006059938 0.17562803 0.026662484 0.001670676 33 270
0.009089081 0.128896039 0.056474259 0.002077562 37 130
0.013451463 0.09436628 0.105115409 0.003900156 13 1090
0.009384353 0.054277067 0.049844237 0.007062273 21 1130
0.017230033 0.192701167 0.058987892 0.007262487 25 690
0.005598856 0.079765193 0.038651824 0.002733852 62 410
0.01588508 0.246104735 0.049413218 0.004940014 33 890
0.015748903 0.120200642 0.066891685 0.008761633 25 1350
0.00337622 0.074641847 0.018948655 0.002120106 49 1410
0.005742432 0.0789284 0.045357686 0.002347724 21 950
0.044085816 0.1048192 0.305800182 0.013440956 14 590
0.004219739 0.128975541 0.021508634 0.001659714 73 150
0.0134389 0.115255061 0.084664055 0.004160452 33 1690
0.032255593 0.127413423 0.120264582 0.019404689 25 970
0.007064708 0.208815255 0.028443114 0.001422363 73 90
0.010144655 0.125568289 0.052363854 0.004081983 23 1590
0.006559384 0.146361728 0.029279952 0.002663798 33 470
0.043458311 0.110808862 0.238095238 0.019203126 13 510
0.069390705 0.144819082 0.145625367 0.056480883 62 710
0.042255595 0.168188064 0.177414648 0.014927134 25 830
0.057302793 0.093106899 0.111821086 0.05170563 13 190
0.028518193 0.178717458 0.099333913 0.013108142 33 970
0.013116112 0.159878503 0.049510651 0.006190085 33 1710
0.075711871 0.07444965 0.201724138 0.065575665 56 470
0.019964349 0.11281802 0.044240161 0.016877329 25 550
0.012937743 0.169455253 0.04391504 0.006617475 33 1630
0.017695404 0.146511238 0.105609616 0.002603911 64 1110
0.02625416 0.143596697 0.096709585 0.014440606 25 1150
0.035870459 0.045869284 0.151678998 0.03030303 49 2450
0.01437659 0.226463104 0.055617978 0.002302632 63 790
0.029633674 0.088652834 0.255319149 0.007679739 14 650
0.008933313 0.111603936 0.045899804 0.004289431 31 1870
0.023583696 0.306588054 0.071348941 0.002464572 25 70
0.005255023 0.138910355 0.023087622 0.002378281 33 490
0.007591717 0.143566914 0.035160576 0.002970251 72 670
0.011691816 0.180673529 0.043971239 0.004573729 33 350
0.025721315 0.272273168 0.079956188 0.005429772 25 990
0.009158524 0.107102231 0.059640523 0.003103257 24 430
0.010274081 0.116365821 0.053518066 0.004579279 23 1550
0.016573331 0.278946572 0.056158437 0.001259446 68 370
0.008218532 0.1245916 0.022979184 0.006117738 2 290
0.033045782 0.125832088 0.094466937 0.024204515 25 170
0.015227736 0.252277362 0.049043385 0.003818529 36 590
0.011852228 0.072480181 0.118265086 0.003536693 14 390
0.035842097 0.102240819 0.185783522 0.018766098 56 610
0.02134729 0.109353406 0.165367034 0.003664576 24 1330
0.006026673 0.14487344 0.02979066 0.002000637 73 670
0.018275735 0.098694216 0.106801275 0.008582068 13 1150
0.012647638 0.186761811 0.05085639 0.00387292 36 930
0.00665048 0.201150639 0.019155077 0.003501817 33 670
0.007261262 0.182534754 0.027479717 0.002746611 25 950
0.015261493 0.142304113 0.088673816 0.00308133 21 370
0.006441191 0.077213529 0.038964435 0.003719831 31 610
0.015018125 0.284012725 0.04688721 0.002376524 64 230
0.013204275 0.071616405 0.108333333 0.005865927 24 1570
0.022449704 0.195864795 0.082276843 0.007877489 4 190
0.005142263 0.023504884 0.039565555 0.004313672 53 1090
0.032043411 0.153800452 0.182333247 0.004727579 3 10
0.015305705 0.045975534 0.079542567 0.012210057 24 170
0.006910532 0.09064314 0.033545108 0.004255643 43 1030
0.023496963 0.137664968 0.115901598 0.008745293 12 190
0.024747328 0.165661523 0.127542054 0.004336989 13 730
0.010939956 0.250613015 0.02734571 0.005453478 33 1150
0.017875177 0.134686595 0.086978255 0.007119238 25 1410
0.008934047 0.03681633 0.066882148 0.006719063 40 7600
0.010672791 0.181527515 0.035971223 0.005061898 6 50
0.01500377 0.051605812 0.086428925 0.01111725 22 1670
0.007126191 0.073685543 0.032891507 0.005076638 31 130
0.011268061 0.220347207 0.040127233 0.003111818 71 450
0.04089898 0.085847988 0.263505255 0.019994032 56 490
0.006945906 0.123372523 0.030709237 0.003601564 25 350
0.031468798 0.157229833 0.097531462 0.019143941 23 1570
0.010821867 0.154183711 0.03159672 0.007034822 12 290
0.028654503 0.174792466 0.054966249 0.023081244 6 110
0.004400273 0.157499431 0.019508671 0.001575867 36 1010
0.006591143 0.142911088 0.032428537 0.002283014 21 1110
0.010911425 0.127269393 0.048270893 0.005463333 73 410
0.043506105 0.177824268 0.159183673 0.018486784 5 90
0.018123584 0.163346614 0.088474414 0.004388422 14 470
0.015084175 0.187968575 0.06973967 0.002432552 65 310
0.021639617 0.102494431 0.118939575 0.010528038 23 1150
0.020562942 0.133341795 0.084245597 0.010764893 2 250
0.027668723 0.262665919 0.088967972 0.005831643 25 30
0.026190357 0.212232201 0.062174941 0.016495765 71 550
0.014901088 0.091033656 0.088193791 0.007560769 25 710
0.024216576 0.154118625 0.111397749 0.008332265 4 50
0.034490349 0.072739587 0.216713222 0.020195749 56 330
0.006980725 0.027494986 0.082926829 0.004833551 14 710
0.01160339 0.060278984 0.08593931 0.006835067 40 7100
0.009730097 0.054320087 0.045128442 0.007696807 34 210
0.009880307 0.081545468 0.084006462 0.003298978 24 1390
0.051938357 0.231163014 0.16816609 0.016992648 23 1090
0.005172826 0.129769166 0.023502304 0.002439527 73 110
0.007628735 0.213702382 0.027231121 0.002301138 31 1670
0.041438929 0.122866704 0.100317749 0.033191327 13 330
0.013443198 0.06509338 0.137681159 0.004793063 13 1010
0.016770504 0.062971181 0.112039756 0.010368121 21 1830
0.004476716 0.121608342 0.018630752 0.00251717 31 450
0.018545323 0.206214945 0.054178548 0.009288279 23 1510
0.01111497 0.144147273 0.056736035 0.003431228 21 110
0.022666512 0.133064047 0.130377812 0.006134147 13 210
0.023137782 0.173085535 0.081716257 0.010876433 25 190
0.003181471 0.118427081 0.013754567 0.001761122 67 570
0.016014235 0.172709075 0.070186735 0.004704933 25 50
0.017289919 0.134281246 0.079415502 0.007653648 4 90
0.018965873 0.139604165 0.108176632 0.004490915 14 1230
0.008016969 0.054180114 0.039570617 0.006209458 61 130
0.042489286 0.175561335 0.155017734 0.018526746 33 370
0.037891426 0.229969973 0.146735751 0.005384996 56 290
0.023184435 0.122441215 0.120778952 0.00956758 6 210
0.009590607 0.108454523 0.053305785 0.004272752 25 630
0.012885188 0.297818027 0.037142857 0.002596728 33 170
0.022889531 0.267208022 0.047521925 0.013907482 6 190
0.019895049 0.112092174 0.140850804 0.004625228 14 830
0.030972529 0.205094001 0.092276423 0.015155488 23 630
0.02052683 0.123336424 0.120300752 0.006489794 32 370
0.00825444 0.193998905 0.025811656 0.00402854 36 350
0.005362513 0.090311243 0.034102307 0.00250931 31 1550
0.01533332 0.103031675 0.095485417 0.006126523 25 390
0.013787282 0.117543613 0.07839617 0.005181347 25 270
0.003076625 0.122532038 0.017002768 0.00113194 37 990
0.015546973 0.124818578 0.075285771 0.007027012 21 910
0.009746297 0.109603095 0.04875195 0.00494491 33 1450
0.005389812 0.097775753 0.027950311 0.002944889 71 650
0.023544706 0.093167702 0.108914729 0.014773813 25 90
0.012528588 0.028839181 0.043520309 0.011608271 44 1210
0.00914579 0.064237429 0.050084412 0.006335471 43 310
0.015903801 0.138169123 0.063634662 0.008251568 49 1670
0.022644055 0.257660436 0.082273747 0.00194704 33 610
0.031265177 0.324854298 0.087647169 0.004136319 23 710
0.005340135 0.214043757 0.01284677 0.003295812 73 350
0.015885379 0.110193289 0.079799107 0.00797033 25 870
0.036198736 0.142944023 0.124121347 0.021534569 6 70
0.009675464 0.126060804 0.059552432 0.002480992 25 1330
0.030919692 0.203422983 0.115569527 0.009302545 25 750
0.037337099 0.134978445 0.214023495 0.009766856 12 410
0.015815796 0.089584957 0.152075403 0.002407833 13 150
0.022253502 0.123265634 0.157150625 0.003287462 13 690
0.016998422 0.153151906 0.081164136 0.005394096 21 730
0.008072827 0.191721058 0.024189213 0.004250074 73 570
0.006636792 0.316637359 0.017377284 0.001660164 72 70
0.014250219 0.082680503 0.102881386 0.006261651 24 290
0.034803371 0.159213483 0.200776288 0.003374315 13 370
0.020963694 0.101177219 0.14884696 0.006568338 56 690
0.026798749 0.299217935 0.06603938 0.010043896 23 330
0.020096302 0.19226911 0.087826087 0.003974168 71 870
0.007846161 0.038899373 0.075986785 0.005088253 54 1570
0.008541994 0.099449516 0.052923824 0.003640823 71 290
0.022297607 0.105675254 0.171612008 0.00465431 71 1070
0.033207415 0.253360274 0.113730929 0.005883045 23 430
0.014455543 0.203292065 0.056228374 0.003796574 33 1190
0.017122342 0.114293605 0.036416983 0.014632517 72 470
0.024321231 0.092659121 0.211871676 0.005168276 14 190
0.020979389 0.102303001 0.148706527 0.006423398 13 750
0.008376306 0.153574327 0.038009204 0.002999753 72 50
0.005072203 0.111285652 0.026020408 0.002449049 23 1610
0.019441131 0.150021573 0.099306378 0.005344879 13 350
0.016288653 0.192381323 0.077247428 0.001767778 71 950
0.007452037 0.086483993 0.0595 0.002524575 23 250
0.031333312 0.188752627 0.138584247 0.006379277 4 170
0.021473979 0.183076315 0.096361522 0.00469134 2 170
0.047119089 0.256170357 0.120475954 0.021855435 1 130
0.040514697 0.143761067 0.155362128 0.021232008 13 1170
0.024980507 0.182870509 0.126598885 0.002238696 24 850
0.017114534 0.106175739 0.125406636 0.004250715 13 90
0.01576282 0.207130161 0.063147668 0.003383952 13 1050
0.024582262 0.14187018 0.14382786 0.004868002 62 1230
0.046430202 0.235462019 0.182802651 0.004430285 71 470
0.009226849 0.090745324 0.064880568 0.003672503 31 1130
0.028263906 0.129672993 0.160779344 0.008519978 62 1010
0.020453932 0.131320473 0.124604681 0.004709201 22 910
0.008623554 0.105476539 0.053717706 0.003306338 73 770
0.007708165 0.190732276 0.036967419 0.000812198 64 130
0.019970507 0.161338699 0.084740511 0.007510282 21 1170
0.020984787 0.109130991 0.130454896 0.007574756 14 50
0.006629928 0.055006359 0.059802713 0.003534837 22 30
0.007687217 0.165173344 0.035598706 0.002164832 36 170
0.031899698 0.259403269 0.08993576 0.011571842 23 410
0.015936953 0.191564507 0.031235715 0.012311803 6 230
0.008367923 0.111489291 0.057483246 0.002204989 25 1050
0.102027469 0.341449917 0.284661854 0.007333843 5 10
0.031233924 0.167315842 0.166910688 0.00397164 3 110
0.019254045 0.075994626 0.083430742 0.013975846 52 50
0.027852873 0.130621026 0.174610115 0.005803132 12 150
0.013349728 0.095042495 0.108615297 0.003344532 23 750
0.011494518 0.163042477 0.048460017 0.004293499 23 1390
0.023398449 0.191321499 0.098291202 0.00567992 71 530
0.008082711 0.031927157 0.049171115 0.006727611 49 1130
0.015756539 0.16028902 0.076955484 0.004074521 4 150
0.005224137 0.111380486 0.026681646 0.002534631 31 1630
0.027504724 0.136454735 0.162400336 0.006188939 13 910
0.017187252 0.035523526 0.128704832 0.013079845 41 730
0.020103614 0.067649389 0.192193809 0.007617113 14 130
0.052376849 0.136322804 0.22027972 0.025875061 12 110
0.036114811 0.160293043 0.146763168 0.014992964 21 550
0.018285078 0.168329621 0.094469436 0.002865406 71 990
0.004918581 0.090969868 0.031233596 0.002285144 71 590
0.038520417 0.135836092 0.240466518 0.006776938 14 630
0.041796035 0.228654168 0.17064891 0.003599489 5 50
0.035109861 0.116946704 0.242361201 0.007662637 14 330
0.011047423 0.190990594 0.040656663 0.004057286 33 1110
0.047513676 0.162435716 0.240539859 0.010078524 14 250
0.04846572 0.134325892 0.2548899 0.016435061 14 1110
0.022063056 0.173669289 0.086289432 0.008564648 4 130
0.021055383 0.236807714 0.076404219 0.003881426 71 230
0.027772648 0.151013776 0.165077036 0.003349574 13 110
0.006465263 0.088881252 0.045311745 0.002675719 23 650
0.014733609 0.08945027 0.10491415 0.005874484 32 2090
0.02554563 0.155631274 0.096094675 0.012542262 25 730
0.012855087 0.10240534 0.094000945 0.003597268 35 1090
0.009583106 0.243537142 0.035697455 0.001175801 71 410
0.011959276 0.188836527 0.045438493 0.004165411 71 830
0.014272524 0.066612936 0.152707624 0.004392841 14 430
0.0129131 0.136815088 0.06268935 0.005023548 25 1390
0.034029444 0.154045922 0.197883967 0.004191984 24 70
0.030061647 0.150204336 0.132695412 0.011920773 2 110
0.027680618 0.132025691 0.139773895 0.010630352 13 1110
0.040951253 0.288829682 0.113540599 0.01147033 4 70
0.029664926 0.095626784 0.166742338 0.015170609 14 290
0.033666787 0.357277731 0.090295738 0.002187773 23 530
0.014010958 0.077274637 0.109853529 0.005984518 21 1630
0.05678533 0.19033953 0.08924612 0.049154265 13 870
0.00863015 0.122380133 0.036422008 0.004754701 23 770
0.028144363 0.128018744 0.141345094 0.011524952 12 50
0.005573646 0.080374218 0.03301179 0.003175585 21 1430
0.02367381 0.121734253 0.160934319 0.004648469 14 170
0.031318816 0.176093053 0.156690894 0.00452313 13 430
0.019567685 0.105151266 0.135492749 0.005945643 21 1670
0.021175636 0.12995814 0.092330291 0.010547267 2 190
0.027756626 0.174117988 0.11578509 0.009197875 23 170
0.014410648 0.039262232 0.048064221 0.013035335 51 1110
0.008782549 0.121671031 0.055837563 0.002264225 31 1930
0.019223268 0.154800356 0.103316198 0.003821444 23 210
0.015547489 0.144425321 0.067093932 0.006846189 13 450
0.028028423 0.282173472 0.083041871 0.006402954 23 1030
0.012831858 0.111106195 0.060533652 0.006869431 71 710
0.008555471 0.070280494 0.036918294 0.006411433 49 290
0.046477387 0.252729994 0.1489465 0.011821884 5 30
0.013295708 0.179249693 0.056982809 0.003754561 25 1170
0.046014441 0.24453726 0.171282447 0.005466188 1 70
0.010421775 0.161951324 0.04845273 0.003072365 23 1210
0.020907942 0.279887297 0.068209615 0.002523129 25 310
0.004582108 0.113176998 0.018326321 0.002828061 43 250
0.006093405 0.221923863 0.018149665 0.002654703 73 730
0.036994878 0.107569721 0.285342987 0.007060061 14 970
0.005850484 0.078393606 0.04499862 0.002520469 31 1530
0.016074802 0.206441254 0.05142282 0.006879151 23 1470
0.020872372 0.150524545 0.058064516 0.014282034 13 890
0.050861329 0.220053097 0.219430334 0.003301513 13 570
0.023066325 0.100604944 0.147197533 0.009181199 21 1190
0.006760423 0.121101634 0.039516129 0.00224708 25 250
0.08578302 0.173909669 0.080053548 0.086989197 2 30
0.013691061 0.232134086 0.050074936 0.002691826 73 270
0.062180155 0.259000951 0.189980766 0.017510084 1 150
0.034470156 0.221343797 0.056139741 0.028310277 71 970
0.004737137 0.158004669 0.020736133 0.001734844 21 430
0.043179292 0.159486131 0.230981067 0.007544212 24 130
0.017984202 0.149156398 0.097271649 0.004084785 21 990
0.01301556 0.207400869 0.043061003 0.005153514 23 990
0.028259457 0.157324841 0.157068495 0.004211208 14 850
0.025960452 0.204666138 0.094802735 0.008245019 2 310
0.047746365 0.189466328 0.220093008 0.00745947 24 810
0.024022295 0.293334562 0.06705402 0.006159963 23 610
0.010920891 0.268882741 0.036206096 0.00162176 64 930
0.010190811 0.059935244 0.077769347 0.005882239 49 2010
0.019536623 0.070749231 0.201981536 0.005646037 14 110
0.008694267 0.082469932 0.042124814 0.005689444 34 1890
0.014004458 0.170282318 0.059991274 0.004566619 21 1610
0.051865247 0.185051236 0.264205574 0.003648915 14 730
0.058025622 0.268158368 0.185833694 0.011194719 12 350
0.009051584 0.06542276 0.060364055 0.005459582 24 1130
0.005083593 0.215226058 0.013999569 0.002638367 73 610
0.035126257 0.278338479 0.118023462 0.003153536 25 590
0.051933188 0.234636501 0.174678354 0.014303361 3 150
0.033825253 0.25365492 0.104873241 0.009678686 2 10
0.031355932 0.249864407 0.115655949 0.003276244 71 130
0.018366017 0.146049332 0.106348455 0.003318571 13 830
0.006128761 0.048011801 0.047836141 0.004025325 22 970
0.025018345 0.174107962 0.121962463 0.004581361 13 270
0.017153222 0.203880177 0.073947521 0.002608638 71 770
0.023752385 0.131693873 0.147907276 0.004922115 11 30
0.020041524 0.112065583 0.116062902 0.007922733 14 770
0.018101555 0.171807883 0.079476038 0.005369461 23 1450
0.013702068 0.186968774 0.062972907 0.002371497 21 1970
0.024919702 0.16387737 0.110315534 0.008182391 43 570
0.024378901 0.155360847 0.114171107 0.007862743 13 710
0.017113686 0.276671258 0.054592315 0.002778213 71 810
0.012532289 0.063501597 0.089537515 0.007310758 24 490
0.030354257 0.255601524 0.111504322 0.00249004 1 50
0.02534785 0.145991845 0.157443133 0.002766293 13 70
0.024159794 0.240271849 0.080947453 0.006200113 25 1010
0.029232836 0.196661362 0.131657484 0.004158764 12 10
0.032725797 0.191080218 0.154392043 0.00398622 24 1550
0.029763987 0.202568936 0.116509723 0.007728238 12 270
0.010522451 0.173422357 0.049364832 0.00237302 21 890
0.017161514 0.163996798 0.066637416 0.007455942 2 50
0.019709772 0.177589365 0.098293368 0.002740621 71 670
0.019944317 0.167898128 0.095562052 0.004686478 12 250
0.017965749 0.153377081 0.099603464 0.003175984 22 1410
0.014459647 0.232586232 0.054712809 0.002259799 21 970
0.030741942 0.229125552 0.12458344 0.002849611 24 930
0.022995739 0.072263333 0.14778956 0.01327529 45 710
0.011919138 0.160037953 0.031897692 0.008112625 73 630
0.029471658 0.210749202 0.11763292 0.005930452 3 30
0.030079033 0.203151688 0.137849135 0.002603694 71 190
0.017242824 0.222627278 0.067476002 0.002856835 21 2010
0.003402401 0.135777652 0.017012276 0.001264159 71 730
0.02275185 0.155293113 0.130886934 0.002872014 14 490
0.024846743 0.214549808 0.103308183 0.003414593 13 130
0.025522241 0.129174493 0.174439223 0.003432539 24 1510
0.006148198 0.155340454 0.029823807 0.001794041 67 350
0.044215252 0.175459006 0.218845631 0.00705461 14 950
0.023876977 0.227437678 0.095817364 0.002698162 13 930
0.043793807 0.251198377 0.15364959 0.006940796 1 110
0.012702477 0.155341756 0.064358436 0.00320239 23 490
0.043971141 0.217807923 0.182838781 0.005302286 71 850
0.045424734 0.183060538 0.192569804 0.012452333 14 510
0.048325022 0.238300448 0.188004701 0.004625731 14 70
0.01009476 0.072544232 0.101095485 0.002976817 34 950
0.05277881 0.154293332 0.306763456 0.006441068 14 1070
0.047775325 0.189258176 0.220276046 0.007507053 14 210
0.016823053 0.165982183 0.084065074 0.003440872 13 10
0.012099829 0.220820025 0.044602913 0.002888438 73 530
0.009833372 0.186978308 0.038336408 0.003278259 23 1250
0.023191041 0.144257364 0.13411323 0.004492261 14 910
0.01952221 0.145613443 0.103880422 0.005145006 14 450
0.02939448 0.15965176 0.159977849 0.004585878 12 70
0.02822889 0.230209786 0.110930172 0.00349664 3 230
0.015397969 0.17061916 0.079590457 0.002192372 35 550
0.010027242 0.133275366 0.059103326 0.002480862 62 310
0.048776412 0.220399596 0.197045978 0.006859357 14 1250
0.014100721 0.177709714 0.067446359 0.002571899 23 810
0.034806515 0.284891907 0.114396 0.003098861 13 630
0.021919659 0.262897754 0.072341916 0.00393586 13 1030
0.056016066 0.209695534 0.211678407 0.014713379 13 650
0.032515588 0.301649694 0.093608557 0.006126718 4 110
0.038852369 0.24564478 0.143304289 0.004839124 12 210
0.016166702 0.134081037 0.095911224 0.003818862 24 950
0.0322372 0.306935691 0.099247038 0.002560717 13 850
0.017192835 0.150131305 0.098389621 0.002849232 24 1530
0.008401718 0.090647894 0.05723881 0.003533439 24 610
0.043153652 0.251785539 0.161582985 0.003300381 24 990
0.023903717 0.183021183 0.119159997 0.00256422 13 670
0.049295965 0.198472938 0.225371304 0.005696452 14 1290
0.011088576 0.196947119 0.047261848 0.002217153 33 1230
0.041251253 0.266268604 0.14637981 0.003100461 22 890
0.05147537 0.318390943 0.152330156 0.00436442 12 230
0.008858592 0.1839955 0.041332453 0.001536275 72 510
0.018999363 0.3296128 0.053939714 0.001820056 33 1370
0.052526292 0.232097949 0.209670894 0.005029427 14 690
0.022060544 0.260877741 0.078331491 0.002199368 13 590
0.03458292 0.275334894 0.119738741 0.002228156 12 390
0.019654333 0.269752281 0.063127948 0.003595252 3 210
0.022892059 0.134409922 0.133594913 0.00570198 52 5100
0.056502759 0.223422572 0.231035691 0.006289355 14 790
0.030467397 0.283480373 0.094763415 0.00502963 3 130
0.012902165 0.128642741 0.079551294 0.003062427 34 5100
0.019801082 0.211140732 0.08186704 0.003188928 71 10
0.039095637 0.283612107 0.129586006 0.00327124 12 30
0.031667318 0.243613041 0.124424873 0.001792463 13 550
0.007772984 0.202432312 0.029751516 0.002194567 33 530
0.052942135 0.364226086 0.137159979 0.004694896 12 310
0.005157315 0.233826978 0.018553021 0.001069104 73 330
0.038243812 0.301655928 0.121144461 0.00243414 1 10
0.080252156 0.337650064 0.222446455 0.007764922 3 50
0.047258878 0.312532071 0.145575507 0.00256283 1 30
0.049972065 0.293547792 0.164607105 0.002338464 1 90
0.037563143 0.290459565 0.114771821 0.005956771 3 270
0.029858118 0.287569609 0.098036574 0.002338164 13 1190
0.032615971 0.297065072 0.103230389 0.002773839 3 90
0.019675556 0.223434276 0.080150011 0.002275784 25 790
0.047226494 0.32243621 0.133423768 0.006207297 5 70
0.023397395 0.239576465 0.090370766 0.002296991 13 290
0.011697809 0.285626983 0.036827102 0.001650391 71 750
0.040107072 0.326229989 0.117058905 0.002848074 12 170
0.035896639 0.28560171 0.117720369 0.003185198 12 130
0.029969706 0.216514622 0.127197266 0.003101064 14 30
0.025627785 0.29855302 0.079102153 0.002867783 3 170
0.034354869 0.360082754 0.092527715 0.001620888 3 250
0.022479478 0.298661944 0.071596468 0.001563208 13 810
0.034973194 0.292875657 0.113496082 0.002450706 24 350
0.005841411 0.164866861 0.02754077 0.001557657 71 370
0.025706327 0.252071834 0.095513705 0.002179371 14 1010
0.022423208 0.329358004 0.063435974 0.002281489 23 1630
0.039776269 0.452586066 0.085407737 0.002049485 13 50
0.057545637 0.445638267 0.119284642 0.007915112 13 610
0.052674083 0.417550216 0.121019887 0.003677919 13 470
0.030460848 0.30358287 0.095299373 0.002196372 21 310
